actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action,train/episode_length,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/seconds,train/steps
0.9817438,-0.00022819862,25.66254,-0.0020209488,0.016917845,0.006383581,5.291678,-9.004564,-9.037114,1.525493,132.45348,11.860699,131.77707,0.9999997,0.08229417,-0.9999979,1785,0.711736,601,357.0,86,5,205.3504321884909,4748.441883087158,2738.410953426361,670.1295247077942,5,1619.6116538626388,0.10535488,196.68,2608.1640315055847,1420.3797840881348,395.75608682632446,25,692.3186893864654,733625.0,76.05228018760681,5000.0,9628.274589061737,1365001.0
0.9937036,-0.00021916987,25.69135,-0.0020375976,0.017112132,0.0064051277,5.2953076,-9.081256,-9.1141405,1.5350078,132.56967,11.964317,131.87782,0.9999999,0.08453931,-0.9999992,1596,0.71054,552,319.2,163,5,171.79103585461027,4382.3590269088745,2477.3584525108336,1244.2839341163635,5,1420.766538794715,0.08874471,236.47619047619048,4360.394170284271,1707.0640472230457,354.0342836380005,21,935.2118610181087,733646.0,76.29542326927185,5000.0,9704.689517498016,1370001.0
1.0002596,-0.00011379771,25.751724,-0.002032336,0.017118214,0.006410129,5.288183,-9.153841,-9.186706,1.508823,132.59288,11.855758,131.9129,1.0,0.08121249,-0.99999917,1420,0.71478945,555,284.0,83,5,154.8612282012512,4231.076344966888,2131.9589034080504,629.5462880134583,5,1184.926647332539,0.09663389,225.04545454545453,3121.8992733955383,1650.9920727773147,514.1536412239075,22,585.8224056909439,733668.0,75.21446943283081,5000.0,9780.011493682861,1375001.0
1.0108598,-0.0002729756,25.746515,-0.0020051016,0.017457595,0.006382009,5.2904725,-9.247393,-9.280077,1.5220262,132.66081,11.944885,131.9778,0.99999994,0.089138635,-0.9999992,1169,0.7200163,488,233.8,104,5,132.05059636366659,3800.878828525543,1743.2359560966493,836.9858469963074,5,1054.5270843183444,0.104862064,211.625,3089.328095436096,1527.908350388209,555.2189898490906,24,792.7528579767013,733692.0,75.23754048347473,5000.0,9855.356487751007,1380001.0
1.0201877,-0.00013263665,25.762815,-0.0020097382,0.017475832,0.0063894163,5.297729,-9.283222,-9.315982,1.529303,132.56935,12.18956,131.88745,0.99999994,0.106582224,-0.9999985,954,0.7226023,298,190.8,4,5,101.26085127037004,2202.2939019203186,1391.9803860664367,31.65651512145996,5,756.0337387545462,0.1056883,213.7826086956522,3083.0252919197083,1577.0281689270682,387.0600881576538,23,639.5944054382334,733715.0,75.5275251865387,5000.0,9930.992774486542,1385001.0
1.030211,-0.00020901661,25.78785,-0.0020429844,0.017722605,0.0064269197,5.29816,-9.36149,-9.394352,1.5155525,132.6598,12.152594,131.9746,0.99999994,0.073966116,-0.9999997,1834,0.7261315,558,366.8,140,5,157.3002225046106,4117.548218250275,2640.588139629364,983.3663067817688,5,1132.172105474253,0.09949945,230.0909090909091,2904.577567100525,1691.1761789105155,461.9876141548157,22,697.4683867314549,733737.0,75.50319957733154,5000.0,10006.603076696396,1390001.0
1.0316991,-0.00011758727,25.828773,-0.0020318278,0.017656472,0.006422719,5.306729,-9.407231,-9.440029,1.5245867,132.7328,12.080516,132.05205,0.9999999,0.08284964,-0.999999,1257,0.72389454,372,251.4,143,5,86.59468805879492,2925.2914576530457,1832.9727025032043,982.0378918647766,5,747.9952962890234,0.12150032,180.14285714285714,2478.5769052505493,1314.0193317617689,467.3016858100891,28,603.6611238125424,733765.0,76.77118444442749,5000.0,10083.48260641098,1395001.0
1.0464439,-0.0002860589,25.871304,-0.0020133187,0.01807561,0.00641144,5.2962537,-9.523027,-9.556088,1.5086156,132.78467,12.14804,132.10643,0.9999998,0.091869794,-1.0,1707,0.71585655,801,341.4,78,5,243.06591698549593,6288.218509197235,2599.7496419906615,566.3440089225769,5,1936.890406115333,0.10390162,230.0,4194.322884559631,1712.4400852810252,504.7481942176819,22,849.2652004116711,733787.0,76.58875155448914,5000.0,10160.184092998505,1400001.0
1.0610731,-0.00029670208,25.87524,-0.0020501404,0.018334946,0.006448931,5.2939854,-9.569956,-9.602958,1.5085765,132.81871,12.041224,132.15096,1.0,0.11060194,-0.9999977,1348,0.7142887,442,269.6,79,5,137.5872087077865,3513.1930379867554,2099.360570526123,631.995771408081,5,1110.3276344584765,0.1127946,195.36,2566.214280605316,1436.4452662658691,505.11754274368286,25,617.625334128307,733812.0,76.25654602050781,5000.0,10236.550107955933,1405001.0
1.069865,-0.00021284213,25.874355,-0.002048111,0.018400548,0.0064467513,5.2996526,-9.639572,-9.672499,1.5119886,132.915,12.111206,132.23517,1.0,0.08477974,-0.9999992,1387,0.72342503,439,277.4,200,5,86.71931734048648,3466.512668132782,2084.0073536872865,1500.782958984375,5,723.5278777714879,0.09739138,307.75,7032.874945163727,2321.514156907797,1052.429184436798,16,1546.5385840338174,733828.0,73.35371494293213,5000.0,10310.012235403061,1410001.0
1.0773593,-0.0001288579,25.923094,-0.0020300336,0.01844397,0.006436959,5.3032265,-9.736026,-9.768565,1.5060283,133.03632,11.998253,132.36044,0.9999997,0.10547602,-0.9999998,1378,0.7155891,429,275.6,62,5,127.9993749984741,3332.5387382507324,2172.68525390625,491.216224193573,5,1010.1210021642731,0.109119534,245.42857142857142,3790.5728573799133,1845.7981958389282,502.6871237754822,21,1003.5246854992457,733849.0,76.13536190986633,5000.0,10386.256752252579,1415001.0
1.0800474,-0.0001775076,25.939074,-0.0020081063,0.018538319,0.006417749,5.3012238,-9.755651,-9.788382,1.4814677,133.0144,12.2280035,132.34674,1.0,0.093504526,-1.0,1381,0.7188057,460,276.2,148,5,107.2872779037664,3453.3230443000793,2087.593706321716,1023.0443096160889,5,843.2262539589832,0.11007437,233.85714285714286,5134.809472084045,1736.7018433752514,592.4293580055237,21,979.7318989722421,733870.0,76.99704051017761,5000.0,10463.36189031601,1420001.0
1.0856524,-0.00016018304,25.923393,-0.0020446747,0.018616272,0.006451652,5.3004637,-9.856777,-9.889525,1.4926498,133.08905,12.097887,132.41768,0.9999999,0.1062834,-0.99999917,1132,0.71657515,373,226.4,5,5,124.85767897890781,3009.0923018455505,1776.9445684432983,39.50660419464111,5,998.4487282542315,0.11085393,215.69565217391303,3224.5793204307556,1604.2042103850324,553.700924873352,23,711.3111363872475,733893.0,75.77761363983154,5000.0,10539.247176408768,1425001.0
1.0965412,-0.0002566636,25.930136,-0.0020848427,0.018897863,0.006492966,5.3032413,-9.906451,-9.939602,1.5043863,133.23137,12.384433,132.54733,0.99999994,0.099703774,-0.99999714,1288,0.7209226,379,257.6,76,5,115.9027178283581,2902.357415676117,1980.127417087555,585.8845052719116,5,907.3099956019119,0.12158315,209.75,4398.160436153412,1580.3164207736652,503.518039226532,24,836.3088719614224,733917.0,75.63785815238953,5000.0,10614.993438482285,1430001.0
1.0998908,-0.00019908043,25.950804,-0.0020422372,0.018897226,0.0064538736,5.2955866,-9.987106,-10.01971,1.5069729,133.361,12.335331,132.66406,0.99999994,0.0969632,-0.9999997,1451,0.7148689,580,290.2,56,5,189.9867363791483,4731.854854106903,2293.11048784256,446.63986015319824,5,1573.3629998238584,0.09671627,298.88235294117646,5872.822398662567,2249.0789124825424,796.6501870155334,17,1281.5803032944773,733934.0,75.90232944488525,5000.0,10691.00766324997,1435001.0
1.113712,-0.00041932068,25.976997,-0.0020769683,0.019352427,0.006493057,5.2965837,-10.043458,-10.07624,1.4917709,133.43939,12.191475,132.73906,0.99999994,0.10699508,-0.99999905,1250,0.71531665,319,250.0,200,5,49.19756091515107,2544.9319462776184,1933.3774525642395,1421.9515862464905,5,409.11715709671455,0.113745034,198.75,3665.947967529297,1491.066331545512,573.9672365188599,24,706.0748445722882,733958.0,81.59192895889282,5000.0,10772.706995010376,1440001.0
1.1291597,-0.00021478314,25.981398,-0.0020371876,0.019410498,0.0064540254,5.288761,-10.137901,-10.170685,1.5069773,133.44637,12.312613,132.74692,1.0,0.10672717,-0.9999978,1263,0.717093,407,252.6,62,5,132.5331656605244,3200.739884853363,1957.3363867759704,436.96161127090454,5,1084.6369307095724,0.121029116,209.36,3911.470057487488,1571.0942930412293,526.7471122741699,25,734.8421117656333,733983.0,75.87674021720886,5000.0,10848.694786787033,1445001.0
1.1333039,-0.00023343165,25.993196,-0.0020553828,0.019499598,0.0064742262,5.285254,-10.208642,-10.2413645,1.4837611,133.49841,12.276959,132.80292,1.0,0.11671983,-0.99999934,964,0.725887,338,192.8,110,5,76.56213163176689,2686.6818809509277,1471.4733384132385,870.2645978927612,5,628.8352233391645,0.121151745,182.1851851851852,4201.211678028107,1359.2903720008003,422.91906547546387,27,641.5207854331832,734010.0,75.43137860298157,5000.0,10924.238196849823,1450001.0
1.1483041,-0.0002986834,26.033297,-0.0020482547,0.019819852,0.006473915,5.305558,-10.247444,-10.280267,1.5031091,133.58673,12.320277,132.8833,1.0,0.11344658,-0.99999815,950,0.72706765,220,190.0,153,5,22.794736234490628,1654.3686981201172,1478.04461145401,1284.4141993522644,5,136.7285627411634,0.117845036,228.45454545454547,3551.1518020629883,1725.9415657086806,826.3349161148071,22,734.5634970976837,734032.0,74.94069385528564,5000.0,10999.284811019897,1455001.0
1.1599175,-0.0003319067,26.020403,-0.0020385804,0.020050505,0.0064620483,5.2863235,-10.373287,-10.406317,1.5006974,133.65822,12.354573,132.95934,0.99999887,0.11426853,-0.9999995,1220,0.72246796,497,244.0,4,5,156.9063414907122,3809.3338737487793,1866.745268058777,28.463493824005127,5,1205.5384405504901,0.124762364,181.4814814814815,2575.3680543899536,1350.335914682459,451.96928358078003,27,495.2033751371974,734059.0,76.05972409248352,5000.0,11075.455574989319,1460001.0
1.1749701,-0.00035933065,26.003994,-0.0020637254,0.020333821,0.006484404,5.285051,-10.454429,-10.487452,1.4916244,133.70598,12.335504,133.01091,0.99999994,0.10286376,-0.99999994,1302,0.72485024,344,260.4,163,5,63.90179966166837,2717.528826713562,2034.049174594879,1321.029043674469,5,493.80014311826216,0.11628994,234.54545454545453,4257.323369979858,1784.7966954274611,892.7292747497559,22,791.1154333815227,734081.0,75.37558054924011,5000.0,11150.941227436066,1465001.0
1.1847908,-0.00014592995,26.016277,-0.0019975705,0.020287378,0.0064203385,5.2980204,-10.504729,-10.537483,1.5028032,133.74413,12.351465,133.03746,0.99999994,0.10558608,-0.9999993,1278,0.7202605,363,255.6,162,5,84.8141497628786,2870.72776222229,1988.2170014381409,1198.752363204956,5,705.7429546830363,0.12040823,182.2962962962963,2146.265570163727,1364.324932274995,555.989960193634,27,396.20856258241696,734108.0,75.39780473709106,5000.0,11226.447216749191,1470001.0
1.1859758,-0.00030802132,26.027092,-0.0021041736,0.020469612,0.0065287794,5.2859893,-10.588872,-10.621647,1.4969943,133.87689,12.432585,133.16771,0.99999994,0.10104711,-0.9999994,1493,0.7168014,439,298.6,210,5,86.24291275229518,3422.0368704795837,2348.534732532501,1639.4477834701538,5,678.1208864726628,0.124449044,204.88,3155.483920097351,1552.5140670776368,424.4793939590454,25,703.4670057515278,734133.0,76.5680718421936,5000.0,11303.124152898788,1475001.0
1.1934062,-0.00040029097,26.063597,-0.0020507458,0.020688199,0.0064815576,5.2837224,-10.678885,-10.711813,1.4852244,133.91335,12.406719,133.21252,0.9999999,0.11808616,-0.99999976,1403,0.71245044,366,280.6,209,5,50.13820898277081,2916.5749745368958,2212.381135559082,1616.0611333847046,5,423.0551762170993,0.1118928,222.95454545454547,3764.7591314315796,1687.1351430199363,812.4653029441833,22,730.2697142246094,734155.0,75.57587003707886,5000.0,11378.807360887527,1480001.0
1.2044822,-0.00034705558,26.089321,-0.0020541758,0.020823251,0.0064893602,5.285947,-10.735702,-10.768606,1.4833496,133.9988,12.484425,133.29027,0.99999994,0.14186585,-0.9999988,914,0.7198394,249,182.8,85,5,56.58409670569992,1969.717580318451,1424.9263112068177,632.7586331367493,5,462.7175407214746,0.12135873,206.25,2642.832793235779,1565.6151577234268,830.4228110313416,24,412.71434030904845,734179.0,76.07873487472534,5000.0,11455.000316858292,1485001.0
1.2213154,-0.0004959411,26.090412,-0.002050956,0.021258304,0.006486325,5.2870913,-10.786813,-10.819882,1.4893974,134.10893,12.486712,133.39676,0.9999998,0.11977082,-0.99999946,872,0.7184819,238,174.4,117,5,41.63940441456866,1894.0906949043274,1346.5822948455811,861.9983396530151,5,341.1520058932002,0.114149965,225.27272727272728,2806.0805048942566,1695.8119501634078,1080.0902247428894,22,515.4354802344413,734201.0,74.97716450691223,5000.0,11530.08330488205,1490001.0
1.2335553,-0.00034796057,26.095617,-0.0020180512,0.021318404,0.006454306,5.288046,-10.870583,-10.903552,1.4818335,134.07538,12.743287,133.3702,0.9999982,0.10577413,-0.9999994,848,0.71955955,303,169.6,7,5,94.48724781683505,2388.8836555480957,1297.0625215530395,48.344422817230225,5,744.1876934085097,0.11810248,224.36363636363637,4377.913178443909,1711.1504099802537,611.5751490592957,22,732.9409234527595,734223.0,75.47025561332703,5000.0,11605.661596536636,1495001.0
1.2411114,-0.00038272273,26.097332,-0.0020231847,0.021481618,0.0064597307,5.285949,-10.969346,-11.002261,1.4871211,134.23994,12.671913,133.52559,0.9999999,0.115081914,-0.99999845,1469,0.70944655,521,293.8,22,5,168.4380004630784,4211.380537033081,2353.6688128471374,166.704195022583,5,1372.8247831608576,0.1226055,195.84615384615384,4241.465066432953,1484.487780405925,424.75424814224243,26,728.9826818638927,734249.0,75.99728727340698,5000.0,11681.765603780746,1500001.0
1.2515011,-0.00023281854,26.081665,-0.0020290832,0.021508338,0.006462965,5.283272,-11.049834,-11.082739,1.4809611,134.19147,12.521296,133.48793,0.99999994,0.11044463,-0.9999997,1006,0.724159,291,201.2,124,5,54.19372657420784,2279.120322704315,1564.43461227417,1026.817611694336,5,408.1326950272355,0.13336894,183.92592592592592,2726.4898343086243,1397.4637349976433,500.5171904563904,27,543.9475090496801,734276.0,73.53083324432373,5000.0,11755.411996603012,1505001.0
1.2577606,-0.00029559626,26.071856,-0.0020413336,0.021677526,0.0064735487,5.278776,-11.120061,-11.153084,1.4875654,134.26793,12.621892,133.57504,1.0,0.102135226,-0.9999996,1833,0.70835954,862,366.6,158,5,268.3435111941409,7099.609290599823,2934.258400440216,1218.4175095558167,5,2249.0650224631568,0.1167535,236.3181818181818,3245.468955516815,1826.124418670481,533.8174333572388,22,709.9517494819062,734298.0,76.56125926971436,5000.0,11832.082098007202,1510001.0
1.2606475,-0.00029160338,26.076027,-0.0020164368,0.021722613,0.006449361,5.2750115,-11.216095,-11.2492285,1.4830611,134.41858,12.60934,133.71016,0.99999994,0.11948039,-0.99999946,1047,0.72162455,316,209.4,125,5,71.10161742182804,2463.088551044464,1635.8213059425354,922.3790612220764,5,577.6702133255092,0.11142932,217.43478260869566,2621.9169397354126,1653.9608248420384,627.3581833839417,23,441.38999032083194,734321.0,75.63141059875488,5000.0,11907.842755794525,1515001.0
1.2745484,-0.00051259063,26.086864,-0.0020203895,0.022179913,0.006455156,5.2753186,-11.296679,-11.329814,1.4988651,134.5117,12.825954,133.80257,0.99999994,0.12604237,-0.9999999,1084,0.71387416,445,216.8,50,5,128.56500301403955,3624.3164591789246,1705.2169485092163,380.24133014678955,5,1064.4581473325645,0.11350566,223.04545454545453,2894.3205695152283,1709.753662001003,649.3873615264893,22,563.0271690218515,734343.0,75.52130174636841,5000.0,11983.472033977509,1520001.0
1.2868098,-0.0002582014,26.108536,-0.0020564937,0.022133969,0.006494945,5.281874,-11.356057,-11.388875,1.4889842,134.59023,12.77895,133.86928,0.99999994,0.09617501,-0.9999991,1424,0.7161409,484,284.8,34,5,144.65600575157603,3867.671745300293,2230.299621772766,267.6278409957886,5,1148.224399814538,0.120571174,216.08695652173913,4140.66015625,1666.5851757008097,669.4723033905029,23,790.6972013712096,734366.0,75.73976159095764,5000.0,12059.325602531433,1525001.0
1.2863777,-0.0003579253,26.120604,-0.0020303666,0.022226347,0.006470869,5.2731805,-11.450218,-11.483034,1.474655,134.6976,12.753304,133.97491,0.99999994,0.12464622,-0.9999985,1149,0.71425045,300,229.8,167,5,54.81386685866999,2395.0068826675415,1809.7587788581848,1257.0137071609497,5,456.60441329834515,0.12545174,194.07692307692307,2956.2623796463013,1472.3650785959685,532.310435295105,26,661.45718275901,734392.0,81.11456608772278,5000.0,12140.551293373108,1530001.0
1.296386,-0.00046195422,26.128082,-0.0020467266,0.022500519,0.0064885,5.269264,-11.53855,-11.571653,1.5010084,134.78433,12.78539,134.04848,0.99999994,0.11042754,-0.9999995,1074,0.72669154,319,214.8,114,5,68.78488205994105,2551.080620765686,1670.5625922203064,933.1853675842285,5,544.5606155571974,0.12210211,189.73076923076923,2868.666444301605,1434.3581765064826,617.7068781852722,26,584.8908716862811,734418.0,75.1018877029419,5000.0,12215.763627290726,1535001.0
1.3121504,-0.00054238376,26.118347,-0.0020121576,0.02284894,0.006452277,5.261745,-11.631856,-11.665,1.4854071,134.89236,12.780564,134.16202,0.99999994,0.13683623,-0.9999995,975,0.72283226,303,195.0,49,5,92.21062845464182,2455.877031803131,1538.9969465255738,396.5300455093384,5,753.3099373979531,0.115218475,227.5909090909091,4280.1788721084595,1742.9084117412567,674.0579977035522,22,844.0418683430964,734440.0,75.63138961791992,5000.0,12291.501645326614,1540001.0
1.3281679,-0.0003086399,26.124174,-0.0020115979,0.022887494,0.006452707,5.2605953,-11.711672,-11.744931,1.4883463,134.85022,12.895665,134.11609,0.99999994,0.112818815,-0.9999994,1041,0.72623956,249,208.2,153,5,35.22158429145401,1959.017563343048,1631.184481048584,1285.7151889801025,5,264.26802459854093,0.118551254,224.9090909090909,4482.545877933502,1722.185619354248,498.81586599349976,22,864.9492234755725,734462.0,75.46026349067688,5000.0,12367.074758768082,1545001.0
1.3475223,-0.0005670753,26.125324,-0.002003004,0.023474954,0.00644431,5.2675195,-11.752901,-11.786025,1.4930365,134.84433,12.836393,134.10913,0.99999976,0.11969683,-0.99999946,1359,0.7160213,375,271.8,213,5,55.26083604144982,3018.0596690177917,2168.6222632408144,1673.5724773406982,5,457.72126852164354,0.119993195,225.52173913043478,5507.754202365875,1733.9402232792067,465.63320446014404,23,1142.8810599350202,734485.0,75.90017056465149,5000.0,12443.084292888641,1550001.0
1.3671058,-0.0006194649,26.108162,-0.0019970506,0.023860266,0.0064354376,5.2645307,-11.8640785,-11.897204,1.5076611,135.10172,12.87786,134.365,0.99999994,0.11426527,-0.9999995,1105,0.7096331,394,221.0,10,5,131.4016742663502,3132.8884196281433,1771.5039876937867,88.06565475463867,5,1056.9816050866104,0.12071367,219.72727272727272,4108.68288230896,1681.7884029908614,726.3749904632568,22,764.4511913808819,734507.0,75.91201853752136,5000.0,12519.101079940796,1555001.0
1.371749,-0.00020968357,26.074453,-0.0019070415,0.02352942,0.0063396986,5.259231,-11.967837,-12.000669,1.4929025,135.07774,12.8956785,134.33734,0.9999997,0.09531409,-0.9999997,1752,0.7183323,742,350.4,193,5,200.89260812682977,6066.726213932037,2759.610999584198,1573.517514705658,5,1680.118217364083,0.12192069,214.33333333333334,3940.9937777519226,1624.667720715205,633.3692636489868,24,753.6158531137776,734531.0,77.13365697860718,5000.0,12596.35131406784,1560001.0
1.3705643,-0.0005100821,26.054886,-0.0019930836,0.02380968,0.0064224135,5.2499123,-12.066563,-12.0999565,1.4826391,135.228,12.857753,134.4814,0.99999976,0.105750285,-0.99999994,1660,0.71082366,660,332.0,189,5,172.73679399595213,5400.569809436798,2655.131157875061,1559.1632566452026,5,1422.8484220583005,0.12067686,205.625,2830.0742378234863,1569.0186723272006,556.9492592811584,24,472.8618197786015,734555.0,75.91349220275879,5000.0,12672.375943183899,1565001.0
1.389928,-0.0006281648,26.037,-0.001988901,0.024256939,0.0064151916,5.2478013,-12.1411,-12.174307,1.476412,135.29399,12.738959,134.55377,0.99999994,0.123169266,-0.9999995,1095,0.7274238,365,219.0,157,5,76.34919776919729,2865.9393634796143,1688.5319922447204,1216.8402190208435,5,612.2996425669487,0.1265033,199.48,3420.301236152649,1512.3207583618164,721.932532787323,25,602.2054033433769,734580.0,76.06080317497253,5000.0,12748.547721862793,1570001.0
1.4039295,-0.00038199924,26.028994,-0.0020084023,0.024248803,0.0064333314,5.246343,-12.233205,-12.26665,1.4696702,135.26021,12.919528,134.52377,1.0,0.1416729,-0.99999976,915,0.7241572,282,183.0,44,5,78.58244078673046,2217.1461539268494,1425.7730312347412,389.0242280960083,5,597.1296607452232,0.12691921,207.70833333333334,3312.5955295562744,1586.3768096168835,381.80711603164673,24,579.6714119626712,734604.0,75.36869215965271,5000.0,12824.0323741436,1575001.0
1.4076049,-0.00045833163,26.001898,-0.001987923,0.024387617,0.006408246,5.241073,-12.305623,-12.338676,1.4786998,135.3894,12.88775,134.64467,0.99999994,0.13156763,-0.99999905,946,0.728127,208,189.2,156,5,20.62425756239482,1620.4653420448303,1470.0366438865663,1201.4548392295837,5,169.12615732966856,0.12474412,213.29166666666666,2951.974949359894,1627.892847776413,573.978910446167,24,625.4654029954238,734628.0,75.5277042388916,5000.0,12899.663789749146,1580001.0
1.4150174,-0.00041358118,26.002508,-0.0019701442,0.024468878,0.00639057,5.242731,-12.381097,-12.414153,1.4816704,135.31691,12.914322,134.58296,1.0,0.14030382,-1.0,877,0.7115145,251,175.4,67,5,68.8958634462186,1992.5837659835815,1387.0485696792603,548.5220694541931,5,542.9609651963078,0.13091236,192.92,2897.857099056244,1479.0386132240296,484.7411952018738,25,551.3412848863683,734653.0,75.08872127532959,5000.0,12974.862716436386,1585001.0
1.4227054,-0.0005096318,25.9958,-0.0019719873,0.024695624,0.006391273,5.238179,-12.477979,-12.511022,1.4759246,135.46538,13.004487,134.72437,0.99999994,0.1050019,-0.99999934,1227,0.7218331,338,245.4,151,5,69.35877738253464,2739.493401527405,1917.5782879829408,1148.2759847640991,5,578.6819795242138,0.13957717,184.21428571428572,3637.9875469207764,1400.2416784933635,448.38829946517944,28,606.8475371788749,734681.0,75.63266134262085,5000.0,13050.602193117142,1590001.0
1.4233369,-0.00047404948,26.011185,-0.0019689724,0.024670778,0.006390874,5.2360334,-12.551775,-12.584954,1.4768777,135.46378,13.103339,134.72202,0.9999998,0.10618317,-0.99999976,1106,0.7253645,313,221.2,114,5,76.12988900556732,2463.4233889579773,1692.1422336578369,837.7016553878784,5,572.7202887845951,0.12982309,190.57692307692307,2611.5796937942505,1455.0243520920094,627.4648509025574,26,605.9656113855646,734707.0,76.05508518218994,5000.0,13126.761649608612,1595001.0
1.4312919,-0.00041763706,26.004488,-0.0019662513,0.0247496,0.006387014,5.230807,-12.63095,-12.664359,1.4694705,135.41438,13.169176,134.68752,0.99999994,0.13402963,-0.999999,1034,0.72194886,264,206.8,87,5,66.21903049728228,2080.1181230545044,1619.1286261558532,679.5332207679749,5,531.4631803112019,0.1209673,230.85714285714286,3590.6292958259583,1756.1615539732434,660.095221042633,21,802.2760548043107,734728.0,75.75858879089355,5000.0,13202.632099866867,1600001.0
1.4494723,-0.00059152767,25.997929,-0.0019802337,0.02523256,0.0063998816,5.231356,-12.7186985,-12.752009,1.4819765,135.64737,13.000469,134.906,1.0,0.10871938,-0.99999964,1058,0.72987825,283,211.6,173,5,41.54804447865146,2205.482853412628,1638.596760368347,1341.656039237976,5,326.7728234517295,0.13176256,184.96428571428572,3325.5017676353455,1386.8497905390602,432.45623683929443,28,678.501327332293,734756.0,73.25714993476868,5000.0,13275.997445583344,1605001.0
1.4592246,-0.0004180501,25.991812,-0.001996685,0.02522487,0.006415294,5.232142,-12.763394,-12.796589,1.4763252,135.57805,13.057031,134.83392,0.99999994,0.14049283,-0.99999857,989,0.71582276,256,197.8,52,5,74.10910875189364,2003.2887506484985,1552.4159786224366,382.83779287338257,5,594.8702132980226,0.13399668,183.77777777777777,2707.2883954048157,1402.9016605483162,536.7684960365295,27,575.7025411754921,734783.0,75.75887751579285,5000.0,13351.864974498749,1610001.0
1.4629791,-0.00035889505,25.999336,-0.0020177907,0.025229542,0.006437677,5.2275386,-12.865349,-12.898636,1.481877,135.66211,13.035228,134.92194,0.99999994,0.11179122,-0.9999987,1283,0.7266139,431,256.6,159,5,101.26124628899251,3512.961756706238,2032.293489933014,1282.5602459907532,5,858.4109203916053,0.13056885,183.92592592592592,3933.7650027275085,1394.7233954888802,400.9254641532898,27,745.10364337603,734810.0,75.42818284034729,5000.0,13427.401311159134,1615001.0
1.4684745,-0.0004897663,26.004389,-0.0020084304,0.025453834,0.0064291763,5.233516,-12.910561,-12.943694,1.4809368,135.70178,13.018077,134.95032,0.9999994,0.10065846,-0.999999,1453,0.7220756,451,290.6,148,5,114.53313930911001,3812.025342464447,2329.741939353943,1112.8270525932312,5,1012.7104315454847,0.1271917,211.75,4345.122978687286,1607.1663405299187,376.64872646331787,24,887.1450819496473,734834.0,80.68071675300598,5000.0,13508.19045996666,1620001.0
1.472043,-0.00023533401,26.014736,-0.0019776314,0.025260068,0.006400136,5.2281866,-13.01573,-13.048968,1.482965,135.78731,13.228802,135.03954,1.0,0.13090222,-0.99999976,1121,0.7205404,285,224.2,135,5,52.19731793876003,2279.7255625724792,1765.5204851150513,1036.592845439911,5,435.3647922717307,0.12695464,227.0,3206.773558616638,1746.5074952515688,578.9075255393982,22,624.5507600456633,734856.0,75.55274558067322,5000.0,13583.861995220184,1625001.0
1.4717474,-0.0003987247,26.036806,-0.0020239186,0.02541843,0.0064501753,5.222938,-13.095704,-13.129051,1.4796904,135.77333,13.143112,135.03177,1.0,0.13422534,-0.9999993,1045,0.72117966,404,209.0,68,5,108.8981175227561,3352.308289527893,1653.420899295807,497.0150399208069,5,933.1727250310413,0.1404847,165.36666666666667,2430.9073214530945,1242.9640605449677,330.6638731956482,30,464.8832103990735,734886.0,74.90895652770996,5000.0,13658.875463962555,1630001.0
1.4752841,-0.0004902797,26.0447,-0.002011267,0.025570111,0.006438866,5.2146845,-13.179141,-13.212403,1.491843,135.87793,13.272311,135.12477,0.99999994,0.11107414,-0.99999857,1450,0.71956503,376,290.0,181,5,63.84669137864546,3015.306350708008,2323.8476925849914,1389.331738948822,5,536.1868852682844,0.12389535,208.625,2441.6116604804993,1586.616711139679,740.6744704246521,24,441.7653175654257,734910.0,74.90484380722046,5000.0,13733.89195561409,1635001.0
1.4803008,-0.0004974348,26.043682,-0.002003049,0.025662549,0.006430475,5.2201414,-13.236607,-13.269881,1.4934211,135.89944,13.173361,135.14673,0.9999999,0.1212323,-0.9999996,753,0.7205811,220,150.6,17,5,69.56608369025815,1676.269082069397,1149.277678012848,118.2162914276123,5,534.7021697757555,0.123165935,214.04347826086956,3234.1365280151367,1639.4789101559184,431.4110474586487,23,609.2906827428122,734933.0,74.987544298172,5000.0,13808.98288488388,1640001.0
1.492399,-0.00025376296,26.057047,-0.0019766113,0.025624549,0.0064063095,5.2135963,-13.312767,-13.34595,1.4969825,136.01427,13.133043,135.25598,0.9999998,0.100043274,-0.9999999,1220,0.725911,350,244.0,163,5,62.56196927846821,2836.2383580207825,1898.47698431015,1189.7058453559875,5,539.899984101021,0.14072597,175.86206896551724,2709.0428595542908,1310.791896885839,475.59362173080444,29,534.6137348820223,734962.0,75.61379051208496,5000.0,13884.707716941833,1645001.0
