actor/loss,critic/loss,critic/q1,critic/q2,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action,train/episode_length,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/seconds,train/steps
-273.27747,155.60141,265.31097,265.30917,1.0,0.24682374,-1.0,401,0.90622145,401,401.0,401,1,0.0,2063.2840690612793,2063.2840690612793,2063.2840690612793,1,0.0,0.26195204,607.75,5124.3251080513,3079.7401727437973,1795.5213260650635,4,1246.7406340372593,920.0,32.51315093040466,2000.0,1358.9067783355713,92000.0
-277.91852,151.80203,269.96506,269.96796,1.0,0.27897927,-1.0,168,0.89862424,168,168.0,168,1,0.0,917.3054943084717,917.3054943084717,917.3054943084717,1,0.0,0.24114257,595.3333333333334,5011.637583732605,3018.2704610824585,1205.8318858146667,3,1558.9720132231535,923.0,30.98314070701599,2000.0,1389.9036874771118,94000.0
-281.59814,162.1343,273.67856,273.67606,1.0,0.3244161,-1.0,44,0.9039673,44,44.0,44,1,0.0,215.03776741027832,215.03776741027832,215.03776741027832,1,0.0,0.25502512,435.4,3686.8533277511597,2178.405115699768,583.032958984375,5,1198.33579157928,928.0,30.96705150604248,2000.0,1420.8825085163116,96000.0
-284.49518,169.1566,276.84494,276.84747,1.0,0.2971133,-1.0,59,0.9027119,59,59.0,59,1,0.0,347.6625785827637,347.6625785827637,347.6625785827637,1,0.0,0.25621796,350.1666666666667,4031.6909618377686,1800.1926605304081,761.8564577102661,6,1092.3731506459626,934.0,28.762434244155884,2000.0,1449.656399011612,98000.0
-287.06732,180.16849,279.45035,279.4473,1.0,0.23728621,-1.0,283,0.91877735,283,283.0,283,1,0.0,1342.5668091773987,1342.5668091773987,1342.5668091773987,1,0.0,0.24961267,281.2857142857143,2289.6190304756165,1456.8410964693342,892.3085579872131,7,510.1293825513176,941.0,30.195427656173706,2000.0,1479.863480091095,100000.0
-290.4843,182.92288,283.39294,283.3946,1.0,0.44880503,-1.0,79,0.8579554,79,79.0,79,1,0.0,446.9048066139221,446.9048066139221,446.9048066139221,1,0.0,0.23859319,328.0,2715.8146743774414,1698.6300648848216,924.4954676628113,6,732.39066302181,947.0,29.669605016708374,2000.0,1509.5446438789368,102000.0
-295.00763,185.57127,288.9714,288.97375,1.0,0.23748426,-1.0,822,0.90575945,822,822.0,822,1,0.0,4295.250261306763,4295.250261306763,4295.250261306763,1,0.0,0.23563859,267.0,2133.003444671631,1420.5678601264954,986.992627620697,5,392.5011518568455,952.0,32.49272847175598,2000.0,1542.0492827892303,104000.0
-300.68726,174.96709,295.54657,295.54514,1.0,0.23377681,-1.0,611,0.91538364,611,611.0,611,1,0.0,3065.3460042476654,3065.3460042476654,3065.3460042476654,1,0.0,0.23762116,601.25,5093.45468044281,3052.5565161705017,582.2829909324646,4,1611.5734645805521,956.0,32.794275760650635,2000.0,1574.8552598953247,106000.0
-307.3908,166.63257,303.12592,303.12643,1.0,0.2493577,-1.0,343,0.9171768,343,343.0,343,1,0.0,1694.923781633377,1694.923781633377,1694.923781633377,1,0.0,0.2486855,562.0,4708.606861829758,2876.4042493104935,1605.9796652793884,4,1168.7152187708793,960.0,29.755147457122803,2000.0,1604.6217637062073,108000.0
-313.9125,163.86847,310.67776,310.6782,1.0,0.2360843,-1.0,1000,0.9072922,1000,1000.0,1000,1,0.0,5125.188622951508,5125.188622951508,5125.188622951508,1,0.0,0.2398426,634.0,4633.548345565796,3318.556707382202,1503.975356578827,3,1325.581428170508,963.0,30.865893840789795,2000.0,1635.4990453720093,110000.0
-320.63046,164.55779,317.89612,317.89584,1.0,0.23433124,-1.0,1000,0.9086049,1000,1000.0,1000,1,0.0,5250.52134180069,5250.52134180069,5250.52134180069,1,0.0,0.22644797,435.0,4763.048875808716,2287.3389007250466,1015.5710263252258,3,1750.8102875414818,966.0,31.46816873550415,2000.0,1666.9809596538544,112000.0
-326.0217,166.89664,323.3849,323.38565,1.0,0.24860136,-1.0,825,0.90562123,825,825.0,825,1,0.0,4344.554014205933,4344.554014205933,4344.554014205933,1,0.0,0.23985004,343.7142857142857,5194.73343706131,1797.8323945658547,747.073935508728,7,1460.148548386472,973.0,31.745530605316162,2000.0,1698.742115497589,114000.0
-330.47507,171.11668,328.03787,328.03915,1.0,0.24683,-1.0,223,0.9141117,223,223.0,223,1,0.0,1176.6734418869019,1176.6734418869019,1176.6734418869019,1,0.0,0.23251346,630.75,5148.421294212341,3275.822772860527,1122.8421049118042,4,1432.0217865974812,977.0,29.77429461479187,2000.0,1728.5285048484802,116000.0
-335.37823,170.46523,333.0277,333.0271,1.0,0.2150902,-1.0,1000,0.914697,1000,1000.0,1000,1,0.0,5261.601261615753,5261.601261615753,5261.601261615753,1,0.0,0.2178189,387.3333333333333,4132.171441555023,2052.501345475515,811.5569386482239,3,1479.6882003961618,980.0,30.487627744674683,2000.0,1759.0279364585876,118000.0
-340.55914,174.23691,338.33844,338.3337,1.0,0.20879629,-1.0,1000,0.9153278,1000,1000.0,1000,1,0.0,5118.315121173859,5118.315121173859,5118.315121173859,1,0.0,0.22133768,407.42857142857144,5182.410635471344,2099.2576828684128,482.78355860710144,7,1460.6209050487475,987.0,30.75696635246277,2000.0,1789.7976212501526,120000.0
-344.11975,167.9655,342.03577,342.03665,1.0,0.20640418,-1.0,484,0.91731083,484,484.0,484,1,0.0,2624.8583002090454,2624.8583002090454,2624.8583002090454,1,0.0,0.20885697,491.25,5158.9599895477295,2524.5600162148476,709.0854907035828,4,1667.4674951225486,991.0,31.542975187301636,2000.0,1821.3530254364014,122000.0
-349.2939,165.3447,347.33713,347.33817,1.0,0.22865355,-1.0,797,0.9124588,797,797.0,797,1,0.0,3950.5844180583954,3950.5844180583954,3950.5844180583954,1,0.0,0.22307429,504.75,4644.379530906677,2559.9895572066307,1794.3843665122986,4,1204.62092294777,995.0,31.82430648803711,2000.0,1853.1886599063873,124000.0
-353.5785,163.84383,351.6671,351.66724,1.0,0.23641534,-1.0,126,0.914841,126,126.0,126,1,0.0,725.4855246543884,725.4855246543884,725.4855246543884,1,0.0,0.20963955,840.5,5166.492737770081,4306.83939576149,3447.186053752899,2,859.6533420085907,997.0,29.303064823150635,2000.0,1882.5037877559662,126000.0
-359.0353,151.91266,357.1379,357.1363,1.0,0.25162002,-1.0,441,0.90943843,441,441.0,441,1,0.0,2274.7775163650513,2274.7775163650513,2274.7775163650513,1,0.0,0.21589303,359.0,3671.054735183716,1824.402640223503,1000.7923946380615,4,1081.5910960916508,1001.0,29.400092840194702,2000.0,1911.916760444641,128000.0
-363.52206,156.6728,361.71393,361.71338,1.0,0.17250375,-1.0,1000,0.9162264,1000,1000.0,1000,1,0.0,5223.581594467163,5223.581594467163,5223.581594467163,1,0.0,0.20269091,638.5,5173.65563583374,3343.4942841529846,1234.3036217689514,4,1447.030631740119,1005.0,29.52514386177063,2000.0,1941.4536514282227,130000.0
-367.15726,169.69547,365.50482,365.5055,1.0,0.19989675,-1.0,869,0.92286736,869,869.0,869,1,0.0,4764.236317157745,4764.236317157745,4764.236317157745,1,0.0,0.20575067,295.2857142857143,2282.475540161133,1541.8672602857862,847.6497225761414,7,489.2857834194369,1012.0,29.300727128982544,2000.0,1970.7670431137085,132000.0
-370.59714,166.6366,369.03046,369.02972,1.0,0.16376042,-1.0,467,0.9204316,467,467.0,467,1,0.0,2417.674039363861,2417.674039363861,2417.674039363861,1,0.0,0.21953514,646.5,5215.402212142944,3392.9076976776123,1570.4131832122803,2,1822.494514465332,1014.0,28.860106706619263,2000.0,1999.6429805755615,134000.0
-375.4502,147.66284,373.8512,373.85077,1.0,0.209841,-1.0,283,0.9189415,283,283.0,283,1,0.0,1535.6874380111694,1535.6874380111694,1535.6874380111694,1,0.0,0.19630802,886.3333333333334,5097.297107696533,4503.333475748698,3329.3559460639954,3,830.1470066297843,1017.0,29.025074005126953,2000.0,2028.6792509555817,136000.0
-379.19937,146.4669,377.61282,377.61365,1.0,0.18091705,-1.0,651,0.9202932,651,651.0,651,1,0.0,3482.6903920173645,3482.6903920173645,3482.6903920173645,1,0.0,0.18406719,547.0,5000.050585746765,2882.05375123024,1498.4167506694794,3,1520.9258480796423,1020.0,29.418100595474243,2000.0,2058.1091859340668,138000.0
-383.60458,141.79462,382.12704,382.12817,1.0,0.184899,-1.0,168,0.9300799,168,168.0,168,1,0.0,867.1306240558624,867.1306240558624,867.1306240558624,1,0.0,0.2006948,802.6666666666666,5295.932678222656,4202.762129704158,2049.261485815048,3,1522.8139285029422,1023.0,32.607741355895996,2000.0,2090.729984998703,140000.0
-387.75208,148.18518,386.3938,386.3939,1.0,0.20969278,-1.0,379,0.8996845,379,379.0,379,1,0.0,1843.1894083023071,1843.1894083023071,1843.1894083023071,1,0.0,0.21897726,296.14285714285717,2798.7470965385437,1507.3259831837245,881.7110018730164,7,614.2233247671271,1030.0,29.627029180526733,2000.0,2120.368142604828,142000.0
-390.38705,146.38873,389.13937,389.13754,1.0,0.22372977,-1.0,931,0.90403295,931,931.0,931,1,0.0,4734.326291561127,4734.326291561127,4734.326291561127,1,0.0,0.22073063,574.3333333333334,5117.722393035889,2903.313203493754,1765.3694624900818,3,1566.0248910660391,1033.0,31.203662395477295,2000.0,2151.583058834076,144000.0
-393.10748,151.3329,391.96103,391.96353,1.0,0.22836754,-1.0,199,0.9234813,199,199.0,199,1,0.0,1125.1621627807617,1125.1621627807617,1125.1621627807617,1,0.0,0.23210299,417.4,4062.799036502838,2126.4356668949126,1022.621933221817,5,1043.8089780582195,1038.0,30.97710919380188,2000.0,2182.5722105503082,146000.0
-396.03094,146.79512,394.92526,394.9254,1.0,0.2156025,-1.0,291,0.9187643,291,291.0,291,1,0.0,1631.354317188263,1631.354317188263,1631.354317188263,1,0.0,0.21004318,316.2857142857143,5228.143107891083,1675.9303651537214,327.26774501800537,7,1579.0843813383522,1045.0,29.414506912231445,2000.0,2211.9972820281982,148000.0
-397.4102,157.30663,396.50043,396.5008,1.0,0.18930891,-1.0,128,0.9393815,128,128.0,128,1,0.0,690.26393699646,690.26393699646,690.26393699646,1,0.0,0.22953652,428.8,5265.735859870911,2225.3884254455565,542.9685263633728,5,1628.2902218153386,1050.0,29.45772385597229,2000.0,2241.46622467041,150000.0
-401.04468,147.38739,400.14453,400.14276,1.0,0.22597347,-1.0,525,0.90707856,525,525.0,525,1,0.0,2851.301880836487,2851.301880836487,2851.301880836487,1,0.0,0.21088389,709.5,5399.52299785614,3787.3704533576965,2175.217908859253,2,1612.1525444984436,1052.0,31.373639583587646,2000.0,2272.8529813289642,152000.0
-405.18726,133.13637,404.16605,404.16663,1.0,0.2078021,-1.0,155,0.923414,155,155.0,155,1,0.0,804.3854064941406,804.3854064941406,804.3854064941406,1,0.0,0.22880512,966.0,5246.614612579346,5095.259839057922,4943.905065536499,2,151.35477352142334,1054.0,29.553266048431396,2000.0,2302.4182386398315,154000.0
-409.38126,130.83867,408.36188,408.36316,1.0,0.22568536,-1.0,1000,0.8933404,1000,1000.0,1000,1,0.0,5249.199942588806,5249.199942588806,5249.199942588806,1,0.0,0.22572161,634.75,5195.591219425201,3266.7139694690704,1723.687789440155,4,1444.3586819461998,1058.0,32.95264911651611,2000.0,2335.3847484588623,156000.0
-412.43085,140.1971,411.5207,411.5211,1.0,0.26744035,-1.0,134,0.90044653,134,134.0,134,1,0.0,672.5244851112366,672.5244851112366,672.5244851112366,1,0.0,0.22056545,507.0,4464.896548271179,2652.364115715027,882.2696523666382,4,1412.3203443511352,1062.0,29.404953002929688,2000.0,2364.801792860031,158000.0
-415.09857,152.15344,414.30466,414.30585,1.0,0.24295242,-1.0,38,0.9148651,38,38.0,38,1,0.0,211.56383514404297,211.56383514404297,211.56383514404297,1,0.0,0.2471991,336.8333333333333,4300.376510381699,1740.0514228741329,699.3180646896362,6,1282.3658598956283,1068.0,29.726421356201172,2000.0,2394.5397646427155,160000.0
-416.23737,152.32607,415.58063,415.58014,1.0,0.2054861,-1.0,152,0.9230637,152,152.0,152,1,0.0,870.952630519867,870.952630519867,870.952630519867,1,0.0,0.24255021,323.1666666666667,2346.837423801422,1691.001576423645,1253.6288781166077,6,341.46072778256877,1074.0,29.16368317604065,2000.0,2423.7148933410645,162000.0
