actor/loss,critic/loss,critic/q1,critic/q2,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action,train/episode_length,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/seconds,train/steps
-88.38295,1.5370076,86.670876,86.670746,1.0,0.1961859,-1.0,98,0.8388235,98,98.0,98,1,0.0,577.3395190238953,577.3395190238953,577.3395190238953,1,0.0,0.3072525,119.88235294117646,835.6280212402344,677.7367091459387,592.8091101646423,17,64.22403646704903,985.0,26.18332862854004,2000.0,1049.156247138977,72000.0
-88.55323,1.5051684,86.87632,86.8764,1.0,0.3544009,-1.0,46,0.8357905,46,46.0,46,1,0.0,262.16161489486694,262.16161489486694,262.16161489486694,1,0.0,0.3230312,120.4375,747.205445766449,683.5365938842297,572.1228451728821,16,46.91980754095171,1001.0,28.00831913948059,2000.0,1077.1731295585632,74000.0
-88.77123,1.5007672,87.13379,87.133934,1.0,0.41783643,-0.99999994,101,0.80084527,101,101.0,101,1,0.0,517.9951429367065,517.9951429367065,517.9951429367065,1,0.0,0.31405297,127.5625,992.9854688644409,717.1340391039848,554.497935295105,16,121.27122776885277,1017.0,27.795725345611572,2000.0,1104.978976726532,76000.0
-88.98997,1.4605552,87.3917,87.39158,1.0,0.34135336,-1.0,106,0.814553,106,106.0,106,1,0.0,623.1231155395508,623.1231155395508,623.1231155395508,1,0.0,0.33190435,126.5625,844.4381904602051,708.8900880515575,630.8053841590881,16,65.72129371711351,1033.0,28.832108736038208,2000.0,1133.8205797672272,78000.0
-89.13366,1.4921775,87.56618,87.566284,1.0,0.4867132,-0.9999999,55,0.7638778,55,55.0,55,1,0.0,300.616162776947,300.616162776947,300.616162776947,1,0.0,0.32186222,121.75,872.1942286491394,679.0946326255798,432.7261486053467,16,103.5362462870445,1049.0,31.549407482147217,2000.0,1165.3798260688782,80000.0
-89.35326,2.1252754,87.845276,87.84534,1.0,0.2279097,-1.0,46,0.9092106,46,46.0,46,1,0.0,241.14511442184448,241.14511442184448,241.14511442184448,1,0.0,0.31182933,125.375,1037.2803854942322,701.8498420417309,298.5666518211365,16,186.61524073373687,1065.0,29.532480716705322,2000.0,1194.9220762252808,82000.0
-89.54783,2.1128058,88.07359,88.0735,1.0,0.3835351,-1.0,89,0.79913396,89,89.0,89,1,0.0,521.4883346557617,521.4883346557617,521.4883346557617,1,0.0,0.3147159,119.6470588235294,984.4984674453735,681.6000572933871,371.5699348449707,17,117.8307067491992,1082.0,32.50583243370056,2000.0,1227.4373984336853,84000.0
-89.70599,1.8782686,88.231186,88.23124,1.0,0.39324644,-1.0,81,0.80246294,81,81.0,81,1,0.0,450.4715518951416,450.4715518951416,450.4715518951416,1,0.0,0.29406652,132.13333333333333,1072.2692666053772,744.5995079040528,599.8456311225891,15,120.6105059027062,1097.0,29.855728149414062,2000.0,1257.3034362792969,86000.0
-89.839455,1.9562222,88.40901,88.408905,1.0,0.49093392,-0.9999955,32,0.7700905,32,32.0,32,1,0.0,161.88180255889893,161.88180255889893,161.88180255889893,1,0.0,0.28379506,122.75,917.543559551239,696.9536958038807,558.5740060806274,16,81.3912653692197,1113.0,29.41927409172058,2000.0,1286.7323741912842,88000.0
-90.057045,1.8041708,88.63897,88.63902,1.0,0.323861,-1.0,70,0.82893604,70,70.0,70,1,0.0,391.2837462425232,391.2837462425232,391.2837462425232,1,0.0,0.32395032,119.05882352941177,1190.1473755836487,685.1371907065896,607.079601764679,17,132.2596108967456,1130.0,29.426340103149414,2000.0,1316.1682381629944,90000.0
-90.25267,1.7265059,88.84939,88.84949,1.0,0.4140754,-1.0,64,0.815848,64,64.0,64,1,0.0,380.0625967979431,380.0625967979431,380.0625967979431,1,0.0,0.30109182,126.3125,1101.8068308830261,721.4993295073509,586.5152688026428,16,126.89466088500198,1146.0,29.10058832168579,2000.0,1345.2788093090057,92000.0
-90.40431,1.9078444,89.0468,89.046715,1.0,0.27183262,-1.0,135,0.8476589,135,135.0,135,1,0.0,751.6598935127258,751.6598935127258,751.6598935127258,1,0.0,0.30541238,118.3529411764706,1036.8065123558044,665.6688591452206,523.4124870300293,17,114.59044235134934,1163.0,29.044675827026367,2000.0,1374.3334107398987,94000.0
-90.49489,1.8656377,89.15049,89.15063,1.0,0.54301286,-1.0,24,0.7635504,24,24.0,24,1,0.0,125.96696090698242,125.96696090698242,125.96696090698242,1,0.0,0.32209113,113.52941176470588,835.7143716812134,644.7621163760914,342.3717188835144,17,94.45819176655543,1180.0,29.090144634246826,2000.0,1403.434727191925,96000.0
-90.577576,1.867257,89.256454,89.256645,1.0,0.43743807,-1.0,16,0.83888346,16,16.0,16,1,0.0,96.2274398803711,96.2274398803711,96.2274398803711,1,0.0,0.3025395,117.82352941176471,1121.4167923927307,680.6490266463336,584.4328184127808,17,118.19646008706056,1197.0,30.90636658668518,2000.0,1434.353758573532,98000.0
-90.8066,1.9512969,89.507576,89.507744,1.0,0.64839983,-0.99981934,10,0.6794086,10,10.0,10,1,0.0,51.765774726867676,51.765774726867676,51.765774726867676,1,0.0,0.3175319,116.6470588235294,1131.8765597343445,676.1104372529422,518.8788175582886,17,131.71639435709136,1214.0,29.894045114517212,2000.0,1464.2572572231293,100000.0
-91.15291,2.3168044,89.97354,89.97373,1.0,0.37108833,-0.99999994,72,0.8379593,72,72.0,72,1,0.0,418.05563402175903,418.05563402175903,418.05563402175903,1,0.0,0.3189026,115.05555555555556,1237.3027091026306,666.7312858899435,522.9182963371277,18,149.56368274659633,1232.0,28.717936992645264,2000.0,1492.9849574565887,102000.0
-91.77251,2.1608346,90.79776,90.79806,0.9999999,0.34012014,-1.0,96,0.7998919,96,96.0,96,1,0.0,574.8557147979736,574.8557147979736,574.8557147979736,1,0.0,0.3124102,112.38888888888889,816.5514812469482,652.8422217633989,565.6971702575684,18,55.03615335043675,1250.0,29.510274410247803,2000.0,1522.5059514045715,104000.0
-92.352585,2.1353662,91.58134,91.58111,1.0,0.24869199,-1.0,92,0.84058875,92,92.0,92,1,0.0,543.1307396888733,543.1307396888733,543.1307396888733,1,0.0,0.31221473,116.94117647058823,826.520167350769,676.6501977022956,560.3848600387573,17,72.32227641576682,1267.0,29.468039989471436,2000.0,1551.983285188675,106000.0
-93.08426,1.8868743,92.48663,92.486694,1.0,0.36238697,-1.0,85,0.8155528,85,85.0,85,1,0.0,478.9407215118408,478.9407215118408,478.9407215118408,1,0.0,0.31070197,117.41176470588235,858.4734086990356,675.9399286438437,578.8662281036377,17,69.2222163381703,1284.0,29.90613627433777,2000.0,1581.8994109630585,108000.0
-93.746376,1.812435,93.338326,93.338394,1.0,0.395022,-1.0,87,0.82625216,87,87.0,87,1,0.0,493.1461787223816,493.1461787223816,493.1461787223816,1,0.0,0.33289003,116.88235294117646,856.442241191864,669.1731424612158,518.9707946777344,17,88.30478314405329,1301.0,30.560893535614014,2000.0,1612.4700336456299,110000.0
-94.23936,1.7989448,93.93571,93.93563,1.0,0.36708206,-0.99999994,85,0.8134903,85,85.0,85,1,0.0,489.9004964828491,489.9004964828491,489.9004964828491,1,0.0,0.32886994,111.88888888888889,1055.7196393013,637.7969997194078,279.77412271499634,18,162.58916128142477,1319.0,31.466805696487427,2000.0,1643.9458682537079,112000.0
-94.60886,2.1283798,94.326836,94.326836,1.0,0.39055836,-1.0,101,0.76829195,101,101.0,101,1,0.0,596.9142179489136,596.9142179489136,596.9142179489136,1,0.0,0.32683858,118.0,950.7135739326477,664.5458880592795,441.8728804588318,17,117.34775879889118,1336.0,30.14081859588623,2000.0,1674.0959420204163,114000.0
-94.74139,1.9234778,94.46676,94.46679,1.0,0.36809775,-1.0,14,0.8814285,14,14.0,14,1,0.0,80.58053302764893,80.58053302764893,80.58053302764893,1,0.0,0.29529852,119.375,936.5564050674438,680.1194436252117,273.5004734992981,16,142.28233491328592,1352.0,29.447582006454468,2000.0,1703.552901506424,116000.0
-94.994576,2.068103,94.7373,94.7372,0.99999976,0.34109208,-1.0,97,0.8202749,97,97.0,97,1,0.0,558.75168800354,558.75168800354,558.75168800354,1,0.0,0.33192092,122.88235294117646,1462.8038125038147,703.7242948588203,535.3887896537781,17,197.1694369233158,1369.0,30.118242979049683,2000.0,1733.6807277202606,118000.0
-95.15282,1.6157763,94.88523,94.88514,1.0,0.16089906,-1.0,13,0.90334594,13,13.0,13,1,0.0,73.64694690704346,73.64694690704346,73.64694690704346,1,0.0,0.30810383,119.875,762.1427750587463,687.6843671500683,527.6797318458557,16,53.71168109184504,1385.0,29.842012643814087,2000.0,1763.5321538448334,120000.0
-95.33634,1.880515,95.08685,95.08668,1.0,0.37246436,-0.9999991,107,0.78302246,107,107.0,107,1,0.0,597.3027176856995,597.3027176856995,597.3027176856995,1,0.0,0.3382726,123.82352941176471,1197.4577264785767,714.3021523531745,525.5499176979065,17,144.43792511685479,1402.0,30.196897983551025,2000.0,1793.7387473583221,122000.0
-95.44988,1.6376543,95.18663,95.18666,1.0,0.3215764,-1.0,113,0.7991891,113,113.0,113,1,0.0,663.8179335594177,663.8179335594177,663.8179335594177,1,0.0,0.32660615,110.72222222222223,786.6840586662292,635.3689992162916,260.8910117149353,18,108.73219370393434,1420.0,29.877542972564697,2000.0,1823.6261355876923,124000.0
-95.5795,2.4366689,95.35051,95.350334,1.0,0.4154415,-0.9999992,85,0.7903611,85,85.0,85,1,0.0,452.8533773422241,452.8533773422241,452.8533773422241,1,0.0,0.30798146,115.23529411764706,840.1406607627869,658.3286992241354,296.20875120162964,17,124.1071495509587,1437.0,29.895989418029785,2000.0,1853.535228252411,126000.0
-95.703766,1.8818018,95.46484,95.46482,1.0,0.37883648,-1.0,109,0.7805858,109,109.0,109,1,0.0,653.2109928131104,653.2109928131104,653.2109928131104,1,0.0,0.32494923,119.82352941176471,866.124577999115,684.5493972161237,556.9761776924133,17,77.74734348120462,1454.0,28.617696523666382,2000.0,1882.1627895832062,128000.0
-95.72834,1.8977981,95.4979,95.49799,0.99999994,0.41714218,-1.0,107,0.7708581,107,107.0,107,1,0.0,628.2526683807373,628.2526683807373,628.2526683807373,1,0.0,0.32827744,117.58823529411765,798.3375053405762,667.3537662450005,430.6561517715454,17,97.89919198471188,1471.0,30.304354667663574,2000.0,1912.4772086143494,130000.0
-95.90027,1.6734544,95.65517,95.655106,1.0,0.4401281,-1.0,67,0.7985698,67,67.0,67,1,0.0,388.61456823349,388.61456823349,388.61456823349,1,0.0,0.31594884,122.75,818.2471771240234,692.2911900579929,546.8420062065125,16,81.02954510395759,1487.0,27.736104011535645,2000.0,1940.222909450531,132000.0
-95.96536,1.9028527,95.730385,95.73037,1.0,0.2269177,-1.0,42,0.88590884,42,42.0,42,1,0.0,236.05151271820068,236.05151271820068,236.05151271820068,1,0.0,0.29240263,123.0,1041.1703581809998,696.8191470503807,245.89614629745483,16,156.57694564544994,1503.0,27.489346027374268,2000.0,1967.7221503257751,134000.0
-96.121765,1.7391639,95.871284,95.87128,1.0,0.27486843,-1.0,187,0.8214706,187,187.0,187,1,0.0,950.1690073013306,950.1690073013306,950.1690073013306,1,0.0,0.31147724,130.0,1115.4975576400757,735.675705075264,546.3026747703552,16,136.02873684801273,1519.0,28.226377248764038,2000.0,1995.9579079151154,136000.0
-96.14562,1.7840178,95.90861,95.908936,1.0,0.25352916,-0.99999994,118,0.83237845,118,118.0,118,1,0.0,620.3605585098267,620.3605585098267,620.3605585098267,1,0.0,0.2672392,132.8,878.0389852523804,739.706278737386,578.4777679443359,15,83.02095913155544,1534.0,28.334837913513184,2000.0,2024.302162885666,138000.0
-96.20366,1.4492807,95.95863,95.95843,0.99999994,0.36466593,-1.0,36,0.83295023,36,36.0,36,1,0.0,217.302255153656,217.302255153656,217.302255153656,1,0.0,0.2900566,128.66666666666666,887.6828322410583,728.4184894561768,573.0957021713257,15,85.74747329636989,1549.0,27.715291500091553,2000.0,2052.0267264842987,140000.0
-96.27463,1.4588226,96.02267,96.02262,1.0,0.38401958,-0.99999994,138,0.8150636,138,138.0,138,1,0.0,686.1239869594574,686.1239869594574,686.1239869594574,1,0.0,0.31901833,127.75,1192.9729433059692,732.9722638130188,595.8011803627014,16,127.97189138800256,1565.0,27.662041425704956,2000.0,2079.69851398468,142000.0
-96.403564,1.4581238,96.1573,96.15753,1.0,0.43295196,-0.99999994,61,0.7921015,61,61.0,61,1,0.0,353.9435658454895,353.9435658454895,353.9435658454895,1,0.0,0.3178707,132.0,1029.8019485473633,762.90022093455,689.1591682434082,15,87.47643505712962,1580.0,27.386927843093872,2000.0,2107.0950956344604,144000.0
-96.5487,1.4103911,96.299095,96.29912,1.0,0.21119636,-1.0,90,0.89766425,90,90.0,90,1,0.0,455.0880060195923,455.0880060195923,455.0880060195923,1,0.0,0.32517865,124.75,1050.083228111267,716.8495268821716,543.9782009124756,16,104.01681081312753,1596.0,28.26848793029785,2000.0,2135.3727424144745,146000.0
-96.65704,1.298489,96.40371,96.403694,1.0,0.40894055,-0.99999726,4,0.8136718,4,4.0,4,1,0.0,24.309425830841064,24.309425830841064,24.309425830841064,1,0.0,0.31272078,128.66666666666666,989.2882332801819,742.6831427256267,648.12122631073,15,79.73346302170371,1611.0,27.665342330932617,2000.0,2163.0472254753113,148000.0
-96.67906,1.530549,96.43563,96.43557,0.99999994,0.4319886,-1.0,22,0.83619595,22,22.0,22,1,0.0,127.92854595184326,127.92854595184326,127.92854595184326,1,0.0,0.2885706,143.78571428571428,1463.291169643402,813.4061332770756,653.9708523750305,14,195.66446795587603,1625.0,27.57277488708496,2000.0,2190.6290476322174,150000.0
-96.782,1.352669,96.53912,96.53919,1.0,0.40445724,-1.0,52,0.8204348,52,52.0,52,1,0.0,304.0062470436096,304.0062470436096,304.0062470436096,1,0.0,0.2904401,128.1875,1320.3719906806946,736.845082372427,523.7835927009583,16,163.23612888696664,1641.0,27.63204073905945,2000.0,2218.2703382968903,152000.0
-96.89836,1.3403099,96.657295,96.657074,1.0,0.31667277,-0.99999994,147,0.8270001,147,147.0,147,1,0.0,740.7695541381836,740.7695541381836,740.7695541381836,1,0.0,0.30234703,127.3125,1062.7054800987244,733.8832417428493,620.8220443725586,16,112.50664460386197,1657.0,28.264066696166992,2000.0,2246.5457532405853,154000.0
-96.95605,1.3227043,96.711136,96.71111,1.0,0.3358059,-1.0,96,0.8171846,96,96.0,96,1,0.0,564.4004549980164,564.4004549980164,564.4004549980164,1,0.0,0.29783088,124.9375,945.3721537590027,717.8172769546509,501.956401348114,16,95.18715801715625,1673.0,27.740588188171387,2000.0,2274.295948266983,156000.0
-97.06048,1.2332019,96.81365,96.81359,1.0,0.4421673,-0.9999999,37,0.8078918,37,37.0,37,1,0.0,198.0280623435974,198.0280623435974,198.0280623435974,1,0.0,0.2888865,129.4,906.6751894950867,751.1200789451599,677.2333278656006,15,66.98775060290409,1688.0,28.29660153388977,2000.0,2302.601730823517,158000.0
-97.21614,1.2364701,96.963066,96.96309,0.99999946,0.2600902,-0.9999656,3,0.87648714,3,3.0,3,1,0.0,16.94638442993164,16.94638442993164,16.94638442993164,1,0.0,0.32727802,133.0,1136.4887261390686,765.0889402389527,655.0422639846802,15,108.25314976580592,1703.0,27.660528898239136,2000.0,2330.2716546058655,160000.0
